"agency_cd","site_no","date","flow","Flow_cd"
"USGS","13344500",2012-07-30,80.4,"A"
"USGS","13344500",2012-07-31,78.6,"A"
"USGS","13344500",2012-08-01,74.6,"A"
"USGS","13344500",2012-08-02,73,"A"
"USGS","13344500",2012-08-03,74.4,"A"
"USGS","13344500",2012-08-04,73.9,"A"
"USGS","13344500",2012-08-05,70.9,"A"
"USGS","13344500",2012-08-06,70,"A"
"USGS","13344500",2012-08-07,68.2,"A"
"USGS","13344500",2012-08-08,65.9,"A"
"USGS","13344500",2012-08-09,67.9,"A"
"USGS","13344500",2012-08-10,67.6,"A"
"USGS","13344500",2012-08-11,67.2,"A"
"USGS","13344500",2012-08-12,65.7,"A"
"USGS","13344500",2012-08-13,65.2,"A"
"USGS","13344500",2012-08-14,62.8,"A"
"USGS","13344500",2012-08-15,65.2,"A"
"USGS","13344500",2012-08-16,71.2,"A"
"USGS","13344500",2012-08-17,66.3,"A"
"USGS","13344500",2012-08-18,63.3,"A"
"USGS","13344500",2012-08-19,64.6,"A"
"USGS","13344500",2012-08-20,62.7,"A"
"USGS","13344500",2012-08-21,66.4,"A"
"USGS","13344500",2012-08-22,67.6,"A"
"USGS","13344500",2012-08-23,71,"A"
"USGS","13344500",2012-08-24,75,"A"
"USGS","13344500",2012-08-25,73.9,"A"
"USGS","13344500",2012-08-26,72.7,"A"
"USGS","13344500",2012-08-27,70.5,"A"
"USGS","13344500",2012-08-28,72.7,"A"
"USGS","13344500",2012-08-29,73.5,"A"
"USGS","13344500",2012-08-30,76.7,"A"
"USGS","13344500",2012-08-31,77.5,"A"
"USGS","13344500",2012-09-01,75.1,"A"
"USGS","13344500",2012-09-02,74.1,"A"
"USGS","13344500",2012-09-03,74,"A"
"USGS","13344500",2012-09-04,74.3,"A"
"USGS","13344500",2012-09-05,76.2,"A"
"USGS","13344500",2012-09-06,78.3,"A"
"USGS","13344500",2012-09-07,77.8,"A"
"USGS","13344500",2012-09-08,75.1,"A"
"USGS","13344500",2012-09-09,71.5,"A"
"USGS","13344500",2012-09-10,72.6,"A"
"USGS","13344500",2012-09-11,75.3,"A"
"USGS","13344500",2012-09-12,76,"A"
"USGS","13344500",2012-09-13,77.4,"A"
"USGS","13344500",2012-09-14,78.6,"A"
"USGS","13344500",2012-09-15,75.1,"A"
"USGS","13344500",2012-09-16,75,"A"
"USGS","13344500",2012-09-17,75,"A"
"USGS","13344500",2012-09-18,72.5,"A"
"USGS","13344500",2012-09-19,72.2,"A"
"USGS","13344500",2012-09-20,72.8,"A"
"USGS","13344500",2012-09-21,76,"A"
"USGS","13344500",2012-09-22,77.3,"A"
"USGS","13344500",2012-09-23,77.9,"A"
"USGS","13344500",2012-09-24,80.6,"A"
"USGS","13344500",2012-09-25,79.1,"A"
"USGS","13344500",2012-09-26,77.3,"A"
"USGS","13344500",2012-09-27,76.5,"A"
"USGS","13344500",2012-09-28,77.2,"A"
"USGS","13344500",2012-09-29,78.9,"A"
"USGS","13344500",2012-09-30,77.9,"A"
"USGS","13344500",2012-10-01,78,"A"
"USGS","13344500",2012-10-02,77.2,"A"
"USGS","13344500",2012-10-03,79.7,"A"
"USGS","13344500",2012-10-04,83.8,"A"
"USGS","13344500",2012-10-05,84.6,"A"
"USGS","13344500",2012-10-06,85.9,"A"
"USGS","13344500",2012-10-07,84.9,"A"
"USGS","13344500",2012-10-08,84.4,"A"
"USGS","13344500",2012-10-09,84.6,"A"
"USGS","13344500",2012-10-10,84.4,"A"
"USGS","13344500",2012-10-11,80.5,"A"
"USGS","13344500",2012-10-12,78.4,"A"
"USGS","13344500",2012-10-13,85.6,"A"
"USGS","13344500",2012-10-14,85.6,"A"
"USGS","13344500",2012-10-15,87.9,"A"
"USGS","13344500",2012-10-16,105,"A"
"USGS","13344500",2012-10-17,120,"A"
"USGS","13344500",2012-10-18,95.8,"A"
"USGS","13344500",2012-10-19,89.8,"A"
"USGS","13344500",2012-10-20,97.4,"A"
"USGS","13344500",2012-10-21,106,"A"
"USGS","13344500",2012-10-22,95.9,"A"
"USGS","13344500",2012-10-23,94.1,"A"
"USGS","13344500",2012-10-24,90.8,"A"
"USGS","13344500",2012-10-25,91.7,"A"
"USGS","13344500",2012-10-26,93.2,"A"
"USGS","13344500",2012-10-27,95.7,"A"
"USGS","13344500",2012-10-28,117,"A"
"USGS","13344500",2012-10-29,168,"A"
"USGS","13344500",2012-10-30,180,"A"
"USGS","13344500",2012-10-31,138,"A"
"USGS","13344500",2012-11-01,122,"A"
"USGS","13344500",2012-11-02,128,"A"
"USGS","13344500",2012-11-03,118,"A"
"USGS","13344500",2012-11-04,110,"A"
"USGS","13344500",2012-11-05,104,"A"
"USGS","13344500",2012-11-06,101,"A"
"USGS","13344500",2012-11-07,105,"A"
"USGS","13344500",2012-11-08,103,"A"
"USGS","13344500",2012-11-09,102,"A"
"USGS","13344500",2012-11-10,101,"A"
"USGS","13344500",2012-11-11,98,"A"
"USGS","13344500",2012-11-12,102,"A"
"USGS","13344500",2012-11-13,105,"A"
"USGS","13344500",2012-11-14,110,"A"
"USGS","13344500",2012-11-15,108,"A"
"USGS","13344500",2012-11-16,105,"A"
"USGS","13344500",2012-11-17,103,"A"
"USGS","13344500",2012-11-18,106,"A"
"USGS","13344500",2012-11-19,112,"A"
"USGS","13344500",2012-11-20,163,"A"
"USGS","13344500",2012-11-21,210,"A"
"USGS","13344500",2012-11-22,216,"A"
"USGS","13344500",2012-11-23,195,"A"
"USGS","13344500",2012-11-24,196,"A"
"USGS","13344500",2012-11-25,201,"A"
"USGS","13344500",2012-11-26,194,"A"
"USGS","13344500",2012-11-27,186,"A"
"USGS","13344500",2012-11-28,177,"A"
"USGS","13344500",2012-11-29,170,"A"
"USGS","13344500",2012-11-30,183,"A"
"USGS","13344500",2012-12-01,222,"A"
"USGS","13344500",2012-12-02,332,"A"
"USGS","13344500",2012-12-03,520,"A"
"USGS","13344500",2012-12-04,445,"A"
"USGS","13344500",2012-12-05,417,"A"
"USGS","13344500",2012-12-06,401,"A"
"USGS","13344500",2012-12-07,375,"A"
"USGS","13344500",2012-12-08,342,"A"
"USGS","13344500",2012-12-09,306,"A"
"USGS","13344500",2012-12-10,278,"A"
"USGS","13344500",2012-12-11,258,"A"
"USGS","13344500",2012-12-12,249,"A"
"USGS","13344500",2012-12-13,236,"A"
"USGS","13344500",2012-12-14,224,"A"
"USGS","13344500",2012-12-15,217,"A"
"USGS","13344500",2012-12-16,213,"A"
"USGS","13344500",2012-12-17,209,"A"
"USGS","13344500",2012-12-18,195,"A"
"USGS","13344500",2012-12-19,181,"A"
"USGS","13344500",2012-12-20,173,"A"
"USGS","13344500",2012-12-21,170,"A"
"USGS","13344500",2012-12-22,164,"A"
"USGS","13344500",2012-12-23,159,"A"
"USGS","13344500",2012-12-24,161,"A"
"USGS","13344500",2012-12-25,154,"A"
"USGS","13344500",2012-12-26,147,"A"
"USGS","13344500",2012-12-27,147,"A"
"USGS","13344500",2012-12-28,142,"A"
"USGS","13344500",2012-12-29,137,"A"
"USGS","13344500",2012-12-30,133,"A"
"USGS","13344500",2012-12-31,131,"A"
"USGS","13344500",2013-01-01,128,"A"
"USGS","13344500",2013-01-02,119,"A"
"USGS","13344500",2013-01-03,115,"A"
"USGS","13344500",2013-01-04,127,"A"
"USGS","13344500",2013-01-05,122,"A"
"USGS","13344500",2013-01-06,121,"A"
"USGS","13344500",2013-01-07,132,"A"
"USGS","13344500",2013-01-08,139,"A"
"USGS","13344500",2013-01-09,143,"A"
"USGS","13344500",2013-01-10,178,"A"
"USGS","13344500",2013-01-11,202,"A"
"USGS","13344500",2013-01-12,198,"A"
"USGS","13344500",2013-01-13,194,"A"
"USGS","13344500",2013-01-14,185,"A"
"USGS","13344500",2013-01-15,175,"A"
"USGS","13344500",2013-01-16,163,"A"
"USGS","13344500",2013-01-17,155,"A"
"USGS","13344500",2013-01-18,148,"A"
"USGS","13344500",2013-01-19,143,"A"
"USGS","13344500",2013-01-20,138,"A"
"USGS","13344500",2013-01-21,135,"A"
"USGS","13344500",2013-01-22,133,"A"
"USGS","13344500",2013-01-23,134,"A"
"USGS","13344500",2013-01-24,137,"A"
"USGS","13344500",2013-01-25,137,"A"
"USGS","13344500",2013-01-26,155,"A"
"USGS","13344500",2013-01-27,157,"A"
"USGS","13344500",2013-01-28,160,"A"
"USGS","13344500",2013-01-29,162,"A"
"USGS","13344500",2013-01-30,166,"A"
"USGS","13344500",2013-01-31,169,"A"
"USGS","13344500",2013-02-01,173,"A"
"USGS","13344500",2013-02-02,178,"A"
"USGS","13344500",2013-02-03,183,"A"
"USGS","13344500",2013-02-04,186,"A"
"USGS","13344500",2013-02-05,187,"A"
"USGS","13344500",2013-02-06,186,"A"
"USGS","13344500",2013-02-07,183,"A"
"USGS","13344500",2013-02-08,179,"A"
"USGS","13344500",2013-02-09,172,"A"
"USGS","13344500",2013-02-10,167,"A"
"USGS","13344500",2013-02-11,162,"A"
"USGS","13344500",2013-02-12,156,"A"
"USGS","13344500",2013-02-13,152,"A"
"USGS","13344500",2013-02-14,148,"A"
"USGS","13344500",2013-02-15,145,"A"
"USGS","13344500",2013-02-16,142,"A"
"USGS","13344500",2013-02-17,144,"A"
"USGS","13344500",2013-02-18,144,"A"
"USGS","13344500",2013-02-19,148,"A"
"USGS","13344500",2013-02-20,149,"A"
"USGS","13344500",2013-02-21,145,"A"
"USGS","13344500",2013-02-22,146,"A"
"USGS","13344500",2013-02-23,147,"A"
"USGS","13344500",2013-02-24,141,"A"
"USGS","13344500",2013-02-25,139,"A"
"USGS","13344500",2013-02-26,136,"A"
"USGS","13344500",2013-02-27,132,"A"
"USGS","13344500",2013-02-28,138,"A"
"USGS","13344500",2013-03-01,159,"A"
"USGS","13344500",2013-03-02,194,"A"
"USGS","13344500",2013-03-03,256,"A"
"USGS","13344500",2013-03-04,314,"A"
"USGS","13344500",2013-03-05,303,"A"
"USGS","13344500",2013-03-06,282,"A"
"USGS","13344500",2013-03-07,265,"A"
"USGS","13344500",2013-03-08,239,"A"
"USGS","13344500",2013-03-09,223,"A"
"USGS","13344500",2013-03-10,211,"A"
"USGS","13344500",2013-03-11,203,"A"
"USGS","13344500",2013-03-12,196,"A"
"USGS","13344500",2013-03-13,199,"A"
"USGS","13344500",2013-03-14,218,"A"
"USGS","13344500",2013-03-15,254,"A"
"USGS","13344500",2013-03-16,290,"A"
"USGS","13344500",2013-03-17,311,"A"
"USGS","13344500",2013-03-18,288,"A"
"USGS","13344500",2013-03-19,263,"A"
"USGS","13344500",2013-03-20,255,"A"
"USGS","13344500",2013-03-21,287,"A"
"USGS","13344500",2013-03-22,291,"A"
"USGS","13344500",2013-03-23,281,"A"
"USGS","13344500",2013-03-24,265,"A"
"USGS","13344500",2013-03-25,251,"A"
"USGS","13344500",2013-03-26,241,"A"
"USGS","13344500",2013-03-27,235,"A"
"USGS","13344500",2013-03-28,231,"A"
"USGS","13344500",2013-03-29,234,"A"
"USGS","13344500",2013-03-30,244,"A"
"USGS","13344500",2013-03-31,257,"A"
"USGS","13344500",2013-04-01,273,"A"
"USGS","13344500",2013-04-02,292,"A"
"USGS","13344500",2013-04-03,307,"A"
"USGS","13344500",2013-04-04,316,"A"
"USGS","13344500",2013-04-05,344,"A"
"USGS","13344500",2013-04-06,388,"A"
"USGS","13344500",2013-04-07,430,"A"
"USGS","13344500",2013-04-08,415,"A"
"USGS","13344500",2013-04-09,372,"A"
"USGS","13344500",2013-04-10,338,"A"
"USGS","13344500",2013-04-11,318,"A"
"USGS","13344500",2013-04-12,300,"A"
"USGS","13344500",2013-04-13,305,"A"
"USGS","13344500",2013-04-14,290,"A"
"USGS","13344500",2013-04-15,278,"A"
"USGS","13344500",2013-04-16,267,"A"
"USGS","13344500",2013-04-17,251,"A"
"USGS","13344500",2013-04-18,241,"A"
"USGS","13344500",2013-04-19,247,"A"
"USGS","13344500",2013-04-20,303,"A"
"USGS","13344500",2013-04-21,343,"A"
"USGS","13344500",2013-04-22,350,"A"
"USGS","13344500",2013-04-23,332,"A"
"USGS","13344500",2013-04-24,307,"A"
"USGS","13344500",2013-04-25,295,"A"
"USGS","13344500",2013-04-26,287,"A"
"USGS","13344500",2013-04-27,289,"A"
"USGS","13344500",2013-04-28,300,"A"
"USGS","13344500",2013-04-29,313,"A"
"USGS","13344500",2013-04-30,307,"A"
"USGS","13344500",2013-05-01,283,"A"
"USGS","13344500",2013-05-02,253,"A"
"USGS","13344500",2013-05-03,239,"A"
"USGS","13344500",2013-05-04,237,"A"
"USGS","13344500",2013-05-05,245,"A"
"USGS","13344500",2013-05-06,255,"A"
"USGS","13344500",2013-05-07,267,"A"
"USGS","13344500",2013-05-08,278,"A"
"USGS","13344500",2013-05-09,290,"A"
"USGS","13344500",2013-05-10,298,"A"
"USGS","13344500",2013-05-11,298,"A"
"USGS","13344500",2013-05-12,296,"A"
"USGS","13344500",2013-05-13,297,"A"
"USGS","13344500",2013-05-14,289,"A"
"USGS","13344500",2013-05-15,266,"A"
"USGS","13344500",2013-05-16,242,"A"
"USGS","13344500",2013-05-17,226,"A"
"USGS","13344500",2013-05-18,212,"A"
"USGS","13344500",2013-05-19,200,"A"
"USGS","13344500",2013-05-20,188,"A"
"USGS","13344500",2013-05-21,181,"A"
"USGS","13344500",2013-05-22,190,"A"
"USGS","13344500",2013-05-23,182,"A"
"USGS","13344500",2013-05-24,176,"A"
"USGS","13344500",2013-05-25,171,"A"
"USGS","13344500",2013-05-26,164,"A"
"USGS","13344500",2013-05-27,161,"A"
"USGS","13344500",2013-05-28,164,"A"
"USGS","13344500",2013-05-29,164,"A"
"USGS","13344500",2013-05-30,175,"A"
"USGS","13344500",2013-05-31,161,"A"
"USGS","13344500",2013-06-01,150,"A"
"USGS","13344500",2013-06-02,148,"A"
"USGS","13344500",2013-06-03,148,"A"
"USGS","13344500",2013-06-04,140,"A"
"USGS","13344500",2013-06-05,132,"A"
"USGS","13344500",2013-06-06,126,"A"
"USGS","13344500",2013-06-07,124,"A"
"USGS","13344500",2013-06-08,121,"A"
"USGS","13344500",2013-06-09,120,"A"
"USGS","13344500",2013-06-10,118,"A"
"USGS","13344500",2013-06-11,117,"A"
"USGS","13344500",2013-06-12,114,"A"
"USGS","13344500",2013-06-13,111,"A"
"USGS","13344500",2013-06-14,110,"A"
"USGS","13344500",2013-06-15,105,"A"
"USGS","13344500",2013-06-16,100,"A"
"USGS","13344500",2013-06-17,95.8,"A"
"USGS","13344500",2013-06-18,94.7,"A"
"USGS","13344500",2013-06-19,110,"A"
"USGS","13344500",2013-06-20,146,"A"
"USGS","13344500",2013-06-21,134,"A"
"USGS","13344500",2013-06-22,126,"A"
"USGS","13344500",2013-06-23,116,"A"
"USGS","13344500",2013-06-24,121,"A"
"USGS","13344500",2013-06-25,140,"A"
"USGS","13344500",2013-06-26,144,"A"
"USGS","13344500",2013-06-27,140,"A"
"USGS","13344500",2013-06-28,125,"A"
"USGS","13344500",2013-06-29,113,"A"
"USGS","13344500",2013-06-30,108,"A"
"USGS","13344500",2013-07-01,102,"A"
"USGS","13344500",2013-07-02,94.7,"A"
"USGS","13344500",2013-07-03,90.3,"A"
"USGS","13344500",2013-07-04,86.3,"A"
"USGS","13344500",2013-07-05,86.6,"A"
"USGS","13344500",2013-07-06,88.1,"A"
"USGS","13344500",2013-07-07,89.1,"A"
"USGS","13344500",2013-07-08,86.3,"A"
"USGS","13344500",2013-07-09,83,"A"
"USGS","13344500",2013-07-10,77.9,"A"
"USGS","13344500",2013-07-11,78.3,"A"
"USGS","13344500",2013-07-12,75.4,"A"
"USGS","13344500",2013-07-13,74.3,"A"
"USGS","13344500",2013-07-14,75,"A"
"USGS","13344500",2013-07-15,74.8,"A"
"USGS","13344500",2013-07-16,76.3,"A"
"USGS","13344500",2013-07-17,79.9,"A"
"USGS","13344500",2013-07-18,75.1,"A"
"USGS","13344500",2013-07-19,72,"A"
"USGS","13344500",2013-07-20,70.4,"A"
"USGS","13344500",2013-07-21,70,"A"
"USGS","13344500",2013-07-22,69.6,"A"
"USGS","13344500",2013-07-23,69.3,"A"
"USGS","13344500",2013-07-24,67.6,"A"
"USGS","13344500",2013-07-25,65.1,"A"
"USGS","13344500",2013-07-26,65.7,"A"
"USGS","13344500",2013-07-27,64.3,"A"
"USGS","13344500",2013-07-28,66.5,"A"
"USGS","13344500",2013-07-29,69.1,"A"
"USGS","13344500",2013-07-30,66.6,"A"
"USGS","13344500",2013-07-31,65.6,"A"
"USGS","13344500",2013-08-01,68.4,"A"
"USGS","13344500",2013-08-02,74.4,"A"
"USGS","13344500",2013-08-03,75.4,"A"
"USGS","13344500",2013-08-04,73.1,"A"
"USGS","13344500",2013-08-05,68.1,"A"
"USGS","13344500",2013-08-06,63.1,"A"
"USGS","13344500",2013-08-07,61.8,"A"
"USGS","13344500",2013-08-08,60.8,"A"
"USGS","13344500",2013-08-09,64.5,"A"
"USGS","13344500",2013-08-10,65.2,"A"
"USGS","13344500",2013-08-11,65,"A"
"USGS","13344500",2013-08-12,71.1,"A"
"USGS","13344500",2013-08-13,70.5,"A"
"USGS","13344500",2013-08-14,67.8,"A"
"USGS","13344500",2013-08-15,64.4,"A"
"USGS","13344500",2013-08-16,64,"A"
"USGS","13344500",2013-08-17,71.2,"A"
"USGS","13344500",2013-08-18,68.5,"A"
"USGS","13344500",2013-08-19,67.6,"A"
"USGS","13344500",2013-08-20,66.4,"A"
"USGS","13344500",2013-08-21,67.9,"A"
"USGS","13344500",2013-08-22,63.3,"A"
"USGS","13344500",2013-08-23,65.2,"A"
"USGS","13344500",2013-08-24,65.7,"A"
"USGS","13344500",2013-08-25,63.8,"A"
"USGS","13344500",2013-08-26,65.8,"A"
"USGS","13344500",2013-08-27,64.6,"A"
"USGS","13344500",2013-08-28,60.5,"A"
"USGS","13344500",2013-08-29,60.8,"A"
"USGS","13344500",2013-08-30,61.1,"A"
"USGS","13344500",2013-08-31,62.1,"A"
"USGS","13344500",2013-09-01,61.3,"A"
"USGS","13344500",2013-09-02,64.6,"A"
"USGS","13344500",2013-09-03,70.5,"A"
"USGS","13344500",2013-09-04,69.3,"A"
"USGS","13344500",2013-09-05,81.1,"A"
"USGS","13344500",2013-09-06,83.8,"A"
"USGS","13344500",2013-09-07,76.1,"A"
"USGS","13344500",2013-09-08,75.9,"A"
"USGS","13344500",2013-09-09,73.7,"A"
"USGS","13344500",2013-09-10,69.5,"A"
"USGS","13344500",2013-09-11,67,"A"
"USGS","13344500",2013-09-12,65.7,"A"
"USGS","13344500",2013-09-13,66.3,"A"
"USGS","13344500",2013-09-14,66.8,"A"
"USGS","13344500",2013-09-15,70.6,"A"
"USGS","13344500",2013-09-16,66.5,"A"
"USGS","13344500",2013-09-17,72.4,"A"
"USGS","13344500",2013-09-18,84.5,"A"
"USGS","13344500",2013-09-19,81.1,"A"
"USGS","13344500",2013-09-20,73.7,"A"
"USGS","13344500",2013-09-21,70.6,"A"
"USGS","13344500",2013-09-22,73.2,"A"
"USGS","13344500",2013-09-23,76.7,"A"
"USGS","13344500",2013-09-24,80,"A"
"USGS","13344500",2013-09-25,85.9,"A"
"USGS","13344500",2013-09-26,84.3,"A"
"USGS","13344500",2013-09-27,82,"A"
"USGS","13344500",2013-09-28,88.1,"A"
"USGS","13344500",2013-09-29,102,"A"
"USGS","13344500",2013-09-30,121,"A"
"USGS","13344500",2013-10-01,128,"A"
"USGS","13344500",2013-10-02,114,"A"
"USGS","13344500",2013-10-03,104,"A"
"USGS","13344500",2013-10-04,98.5,"A"
"USGS","13344500",2013-10-05,94.4,"A"
"USGS","13344500",2013-10-06,92.2,"A"
"USGS","13344500",2013-10-07,90.8,"A"
"USGS","13344500",2013-10-08,90.6,"A"
"USGS","13344500",2013-10-09,98.4,"A"
"USGS","13344500",2013-10-10,95.8,"A"
"USGS","13344500",2013-10-11,92.7,"A"
"USGS","13344500",2013-10-12,93,"A"
"USGS","13344500",2013-10-13,93.7,"A"
"USGS","13344500",2013-10-14,92.2,"A"
"USGS","13344500",2013-10-15,92.6,"A"
"USGS","13344500",2013-10-16,92.9,"A"
"USGS","13344500",2013-10-17,91.7,"A"
"USGS","13344500",2013-10-18,91.5,"A"
"USGS","13344500",2013-10-19,91.8,"A"
"USGS","13344500",2013-10-20,91.9,"A"
"USGS","13344500",2013-10-21,90.6,"A"
"USGS","13344500",2013-10-22,89.4,"A"
"USGS","13344500",2013-10-23,88.7,"A"
"USGS","13344500",2013-10-24,89.5,"A"
"USGS","13344500",2013-10-25,90.6,"A"
"USGS","13344500",2013-10-26,90.7,"A"
"USGS","13344500",2013-10-27,91.4,"A"
"USGS","13344500",2013-10-28,90.5,"A"
"USGS","13344500",2013-10-29,88.7,"A"
"USGS","13344500",2013-10-30,89.1,"A"
"USGS","13344500",2013-10-31,90.3,"A"
"USGS","13344500",2013-11-01,91.5,"A"
"USGS","13344500",2013-11-02,95.9,"A"
"USGS","13344500",2013-11-03,97.7,"A"
"USGS","13344500",2013-11-04,98.1,"A"
"USGS","13344500",2013-11-05,105,"A"
"USGS","13344500",2013-11-06,102,"A"
"USGS","13344500",2013-11-07,104,"A"
"USGS","13344500",2013-11-08,126,"A"
"USGS","13344500",2013-11-09,112,"A"
"USGS","13344500",2013-11-10,104,"A"
"USGS","13344500",2013-11-11,101,"A"
"USGS","13344500",2013-11-12,99.9,"A"
"USGS","13344500",2013-11-13,97.6,"A"
"USGS","13344500",2013-11-14,95.8,"A"
"USGS","13344500",2013-11-15,97.2,"A"
"USGS","13344500",2013-11-16,105,"A"
"USGS","13344500",2013-11-17,105,"A"
"USGS","13344500",2013-11-18,102,"A"
"USGS","13344500",2013-11-19,101,"A"
"USGS","13344500",2013-11-20,118,"A"
"USGS","13344500",2013-11-21,113,"A"
"USGS","13344500",2013-11-22,104,"A"
"USGS","13344500",2013-11-23,102,"A"
"USGS","13344500",2013-11-24,102,"A"
"USGS","13344500",2013-11-25,100,"A"
"USGS","13344500",2013-11-26,99,"A"
"USGS","13344500",2013-11-27,98.8,"A"
"USGS","13344500",2013-11-28,98.2,"A"
"USGS","13344500",2013-11-29,97,"A"
"USGS","13344500",2013-11-30,97.7,"A"
"USGS","13344500",2013-12-01,106,"A"
"USGS","13344500",2013-12-02,217,"A"
"USGS","13344500",2013-12-03,255,"A"
"USGS","13344500",2013-12-04,204,"A"
"USGS","13344500",2013-12-05,159,"A"
"USGS","13344500",2013-12-06,148,"A"
"USGS","13344500",2013-12-07,141,"A"
"USGS","13344500",2013-12-08,102,"A"
"USGS","13344500",2013-12-09,100,"A e"
"USGS","13344500",2013-12-10,105,"A e"
"USGS","13344500",2013-12-11,110,"A e"
"USGS","13344500",2013-12-12,115,"A e"
"USGS","13344500",2013-12-13,121,"A"
"USGS","13344500",2013-12-14,120,"A"
"USGS","13344500",2013-12-15,120,"A"
"USGS","13344500",2013-12-16,118,"A"
"USGS","13344500",2013-12-17,112,"A"
"USGS","13344500",2013-12-18,113,"A"
"USGS","13344500",2013-12-19,112,"A"
"USGS","13344500",2013-12-20,111,"A"
"USGS","13344500",2013-12-21,117,"A"
"USGS","13344500",2013-12-22,115,"A"
"USGS","13344500",2013-12-23,120,"A"
"USGS","13344500",2013-12-24,137,"A"
"USGS","13344500",2013-12-25,142,"A"
"USGS","13344500",2013-12-26,141,"A"
"USGS","13344500",2013-12-27,139,"A"
"USGS","13344500",2013-12-28,136,"A"
"USGS","13344500",2013-12-29,132,"A"
"USGS","13344500",2013-12-30,128,"A"
"USGS","13344500",2013-12-31,129,"A"
"USGS","13344500",2014-01-01,127,"A"
"USGS","13344500",2014-01-02,123,"A"
"USGS","13344500",2014-01-03,129,"A"
"USGS","13344500",2014-01-04,133,"A"
"USGS","13344500",2014-01-05,126,"A"
"USGS","13344500",2014-01-06,122,"A"
"USGS","13344500",2014-01-07,123,"A"
"USGS","13344500",2014-01-08,124,"A"
"USGS","13344500",2014-01-09,137,"A"
"USGS","13344500",2014-01-10,139,"A"
"USGS","13344500",2014-01-11,139,"A"
"USGS","13344500",2014-01-12,177,"A"
"USGS","13344500",2014-01-13,188,"A"
"USGS","13344500",2014-01-14,198,"A"
"USGS","13344500",2014-01-15,200,"A"
"USGS","13344500",2014-01-16,192,"A"
"USGS","13344500",2014-01-17,181,"A"
"USGS","13344500",2014-01-18,171,"A"
"USGS","13344500",2014-01-19,161,"A"
"USGS","13344500",2014-01-20,154,"A"
"USGS","13344500",2014-01-21,147,"A"
"USGS","13344500",2014-01-22,141,"A"
"USGS","13344500",2014-01-23,136,"A"
"USGS","13344500",2014-01-24,131,"A"
"USGS","13344500",2014-01-25,126,"A"
"USGS","13344500",2014-01-26,123,"A"
"USGS","13344500",2014-01-27,120,"A"
"USGS","13344500",2014-01-28,118,"A"
"USGS","13344500",2014-01-29,134,"A"
"USGS","13344500",2014-01-30,210,"A"
"USGS","13344500",2014-01-31,196,"A"
"USGS","13344500",2014-02-01,188,"A"
"USGS","13344500",2014-02-02,182,"A"
"USGS","13344500",2014-02-03,176,"A"
"USGS","13344500",2014-02-04,165,"A"
"USGS","13344500",2014-02-05,149,"A"
"USGS","13344500",2014-02-06,109,"A"
"USGS","13344500",2014-02-07,144,"A"
"USGS","13344500",2014-02-08,150,"A"
"USGS","13344500",2014-02-09,142,"A"
"USGS","13344500",2014-02-10,138,"A"
"USGS","13344500",2014-02-11,145,"A"
"USGS","13344500",2014-02-12,181,"A"
"USGS","13344500",2014-02-13,267,"A"
"USGS","13344500",2014-02-14,305,"A"
"USGS","13344500",2014-02-15,367,"A"
"USGS","13344500",2014-02-16,402,"A"
"USGS","13344500",2014-02-17,400,"A"
"USGS","13344500",2014-02-18,380,"A"
"USGS","13344500",2014-02-19,405,"A"
"USGS","13344500",2014-02-20,394,"A"
"USGS","13344500",2014-02-21,350,"A"
"USGS","13344500",2014-02-22,305,"A"
"USGS","13344500",2014-02-23,274,"A"
"USGS","13344500",2014-02-24,267,"A"
"USGS","13344500",2014-02-25,268,"A"
"USGS","13344500",2014-02-26,265,"A"
"USGS","13344500",2014-02-27,266,"A"
"USGS","13344500",2014-02-28,272,"A"
"USGS","13344500",2014-03-01,285,"A"
"USGS","13344500",2014-03-02,297,"A"
"USGS","13344500",2014-03-03,318,"A"
"USGS","13344500",2014-03-04,400,"A"
"USGS","13344500",2014-03-05,461,"A"
"USGS","13344500",2014-03-06,624,"A"
"USGS","13344500",2014-03-07,890,"A"
"USGS","13344500",2014-03-08,761,"A"
"USGS","13344500",2014-03-09,668,"A"
"USGS","13344500",2014-03-10,921,"A"
"USGS","13344500",2014-03-11,934,"A"
"USGS","13344500",2014-03-12,733,"A"
"USGS","13344500",2014-03-13,599,"A"
"USGS","13344500",2014-03-14,523,"A"
"USGS","13344500",2014-03-15,466,"A"
"USGS","13344500",2014-03-16,420,"A"
"USGS","13344500",2014-03-17,435,"A"
"USGS","13344500",2014-03-18,419,"A"
"USGS","13344500",2014-03-19,395,"A"
"USGS","13344500",2014-03-20,382,"A"
"USGS","13344500",2014-03-21,366,"A"
"USGS","13344500",2014-03-22,347,"A"
"USGS","13344500",2014-03-23,328,"A"
"USGS","13344500",2014-03-24,309,"A"
"USGS","13344500",2014-03-25,293,"A"
"USGS","13344500",2014-03-26,289,"A"
"USGS","13344500",2014-03-27,289,"A"
"USGS","13344500",2014-03-28,289,"A"
"USGS","13344500",2014-03-29,333,"A"
"USGS","13344500",2014-03-30,399,"A"
"USGS","13344500",2014-03-31,407,"A"
"USGS","13344500",2014-04-01,388,"A"
"USGS","13344500",2014-04-02,364,"A"
"USGS","13344500",2014-04-03,338,"A"
"USGS","13344500",2014-04-04,325,"A"
"USGS","13344500",2014-04-05,311,"A"
"USGS","13344500",2014-04-06,306,"A"
"USGS","13344500",2014-04-07,314,"A"
