Date,Trap Location,Trap Size,Crew,Trap Stop Time,Trap Start Time,Catch,Sorel_comment,Discharge,Cone RPM,Debris Amount,Debris Size,Water Temp,Water Clarity,Comments
3/19/2018,Nason,1.5 m,"BI,JH",Continuous,Continuous,1,,177,5,S,S,2.6,Clear,
3/20/2018,Nason,1.5 m,"JH,TJ",Continuous,Continuous,8,,177,5,S,S,2.6,Clear,
3/21/2018,Nason,1.5 m,"JH,KS",Continuous,Continuous,4,,255,5,S,S,2.4,Clear,
3/22/2018,Nason,1.5 m,"KS,MC",Continuous,Continuous,9,,210,5,S,S,3.9,Clear,
3/23/2018,Nason,1.5 m,"KS,MC",Continuous,Continuous,8,,215,6,S,S,2.2,Clear,
3/24/2018,Nason,1.5 m,"KS,MC",Continuous,Continuous,3,,196,6,S,S,3.2,Clear,
3/25/2018,Nason,1.5 m,"JH,KS",Continuous,Continuous,4,,183,5.5,S,S,2.1,Clear,
3/26/2018,Nason,1.5 m,"JH,BI",Continuous,Continuous,4,,177,5.5,S,S,2.8,Clear,
3/27/2018,Nason,1.5 m,"JH,TJ",Continuous,Continuous,1,,191,5.5,S,S,3.8,Clear,
3/28/2018,Nason,1.5 m,"JH,MC",Continuous,Continuous,4,,225,5.5,S,S,4.1,Clear,
3/29/2018,Nason,1.5 m,"KS,MC",Continuous,Continuous,7,,218,5.5,S,S,4.1,Clear,
3/30/2018,Nason,1.5 m,"KS,MC",Continuous,Continuous,3,,232,6,S,S,4.9,Clear,
3/31/2018,Nason,1.5 m,"KS,MC",Continuous,Continuous,2,,241,6,S,S,3.8,Clear,
4/1/2018,Nason,1.5 m,"JH,MC",Continuous,Continuous,NA,,233,5.5,S,S,4,Clear,
4/2/2018,Nason,1.5 m,"JH,BI",Continuous,Continuous,1,,223,5.75,S,S,2.8,Clear,
4/3/2018,Nason,1.5 m,"JH,TJ",Continuous,Continuous,8,,209,5.75,S,S,2.3,Clear,
4/4/2018,Nason,1.5 m,"JH,KS",Continuous,Continuous,2,,206,6,S,S,4.1,Clear,
4/5/2018,Nason,1.5 m,"KS,MC",Continuous,Continuous,4,,247,6,S,S,4.3,Clear,
4/6/2018,Nason,1.5 m,"KS,MC",Continuous,Continuous,1,,273,6,S,S,4.7,Cloudy,
7/20/2018,Nason,1.5 m,"KS,MC",Continuous,Continuous,4,,97.6,2,S,S,14.7,Clear,
7/21/2018,Nason,1.5 m,"KS,MC",Continuous,Continuous,6,,92,2,S,S,13.6,Clear,
7/22/2018,Nason,1.5 m,"JH,KS",Continuous,Continuous,2,,87.4,2,S,S,14,Clear,
7/23/2018,Nason,1.5 m,"JH,BI",Continuous,Continuous,4,,83.2,2,S,S,14.3,Clear,
7/24/2018,Nason,1.5 m,"JH,TJ",Continuous,Continuous,2,,78.2,1.75,S,S,15.3,Clear,
7/25/2018,Nason,1.5 m,"JH,KS",Continuous,Continuous,4,,73.8,1.75,S,S,15.2,Clear,
7/26/2018,Nason,1.5 m,"MC,KS",Continuous,Continuous,1,,70.8,1.75,S,S,15.8,Clear,
7/27/2018,Nason,1.5 m,"MC,KS",Continuous,Continuous,2,,67.8,1.5,S,S,16,Clear,
7/28/2018,Nason,1.5 m,"MC,JH",Continuous,Continuous,3,,65.6,1.5,S,S,16.8,Clear,
7/29/2018,Nason,1.5 m,"MC,JH",Continuous,Continuous,NA,,64.4,1.5,S,S,16.8,Clear,
11/10/2018,Nason,1.5 m,"KS,MC",Continuous,Continuous,6,,200,6,S,S,3.4,Clear,
11/11/2018,Nason,1.5 m,"JH,MC",Continuous,Continuous,41,,176,5,S,S,1.9,Clear,
11/12/2018,Nason,1.5 m,"JH,MC",Continuous,Continuous,21,,161,4,S,S,1.2,Clear,
11/13/2018,Nason,1.5 m,"JH,AT",Continuous,Continuous,47,,149,4,S,S,2.1,Clear,
11/14/2018,Nason,1.5 m,"JH,KS",Continuous,Continuous,37,,147,4,S,S,2.1,Clear,
11/15/2018,Nason,1.5 m,"KS,MC",Continuous,Continuous,23,,175,4,S,S,3.6,Clear,
11/16/2018,Nason,1.5 m,"KS,MC",Continuous,Continuous,22,,172,4,S,S,4.3,Clear,
11/17/2018,Nason,1.5 m,"KS,MC",Continuous,Continuous,4,,164,4,S,S,3,Clear,
11/18/2018,Nason,1.5 m,"KS,JH",Continuous,Continuous,23,,146,4,S,S,1.1,Clear,
11/19/2018,Nason,1.5 m,KS.MC,Continuous,Continuous,16,,137,4,S,S,1.3,Clear,
11/20/2018,Nason,1.5 m,"KS,TJ",Continuous,Continuous,11,,129,4,S,S,0.8,Clear,
11/21/2018,Nason,1.5 m,"JH,TJ",Continuous,Continuous,8,,125,3,S,S,1.3,Clear,
11/22/2018,Nason,1.5 m,TJ,Continuous,Continuous,6,,124,3,S,S,1.4,Clear,
11/23/2018,Nason,1.5 m,"KS,MC",Continuous,Continuous,11,,128,3,S,S,1.5,Clear,
11/24/2018,Nason,1.5 m,"KS,MC",Continuous,Continuous,7,,122,3,S,S,1.5,Clear,
11/25/2018,Nason,1.5 m,"JH,MC",Continuous,Continuous,7,,114,3,S,S,2.2,Clear,
11/26/2018,Nason,1.5 m,"KS,JH",Continuous,Continuous,2,,116,2.5,S,S,2.2,Clear,
11/27/2018,Nason,1.5 m,JH,Continuous,Continuous,5,,208,5,S,S,1.6,Clear,
11/28/2018,Nason,1.5 m,"KS,MC",Continuous,Continuous,38,,332,5,S,S,2.3,Clear,
11/29/2018,Nason,1.5 m,"KS,MC",Continuous,Continuous,15,,253,5,S,S,3.1,Clear,
3/16/2008,White,1.5m,"KE, MC",Continuous,Continuous,2,,280,6,Small,Small,3,Clear,
3/17/2008,White,1.5m,"KE, MC",Continuous,Continuous,3,,277,6,Small,Small,3,Clear,
3/24/2008,White,1.5m,"KE, MC",Continuous,Continuous,2,,254,6,Small,Small,1.5,Clear,
3/25/2008,White,1.5m,"KE, TR",Continuous,Continuous,2,,251,6,Small,Small,1.5,Clear,
3/26/2008,White,1.5m,"MWC, TR",Continuous,Continuous,2,,245,6,Small,Small,3,Clear,
3/27/2008,White,1.5m,"KE, TR",Continuous,Continuous,NA,,237,6,Small,Small,2.5,Clear,
3/28/2008,White,1.5m,"MWC, TR",Continuous,Continuous,1,,233,6,Small,Small,1,Clear,
3/29/2008,White,1.5m,"MWC, TR",Continuous,Continuous,2,,230,6,Small,Small,1,Clear,
3/30/2008,White,1.5m,"KE, MC",Continuous,Continuous,3,,226,6,Small,Small,2,Clear,
4/1/2008,White,1.5m,"KE, MWC, TR",Continuous,Continuous,NA,,217,5,Small,Small,0.5,Clear,
4/2/2008,White,1.5m,"KE, MWC, TR",Continuous,Continuous,5,,217,5,Small,Small,3,Clear,
4/3/2008,White,1.5m,"KE, MWC, TR",Continuous,Continuous,2,,218,5,Small,Small,3,Clear,
4/4/2008,White,1.5m,"MWC, TR",Continuous,Continuous,2,,222,5,Small,Small,4,Clear,
4/5/2008,White,1.5m,"MWC, TR",Continuous,Continuous,3,,223,5,Small,Small,3,Clear,
4/6/2008,White,1.5m,"KE, MC",Continuous,Continuous,2,,228,5.5,Small,Small,3,Clear,
4/7/2008,White,1.5m,"KE, MC",Continuous,Continuous,1,,229,5.5,Small,Small,3.5,Clear,
4/8/2008,White,1.5m,"KE, TR",Continuous,Continuous,7,,230,5.5,Small,Small,3.5,Clear,
4/9/2008,White,1.5m,"KE, MWC, TR",Continuous,Continuous,7,,227,5.5,Small,Small,3,Clear,
4/10/2008,White,1.5m,"KE, MWC, TR",Continuous,Continuous,11,,229,5.5,Small,Small,3.5,Clear,
4/11/2008,White,1.5m,"MWC, TR",Continuous,Continuous,3,,238,5.5,Small,Small,4,Clear,
4/12/2008,White,1.5m,"MWC, TR",Continuous,Continuous,3,,264,5.5,Small,Small,4.5,Clear,
4/16/2008,White,1.5m,"KE, MWC",Continuous,Continuous,5,,473,6,Small,Medium,4,Clear,
4/22/2008,White,1.5m,"KE, MWC, TR",Continuous,Continuous,1,,412,6,Small,Small,2,Clear,
4/23/2008,White,1.5m,"KE, TR",Continuous,Continuous,NA,,402,6,Small,Small,3,Clear,
5/16/2008,White,2.4m,"KE, MWC, TR",Continuous,Continuous,NA,,3540,N/A,N/A,N/A,N/A,N/A,
5/17/2008,White,2.4m,"MWC, TR",Continuous,Continuous,NA,,5430,N/A,N/A,N/A,N/A,N/A,
5/18/2008,White,2.4m,"MWC, TR",Continuous,Continuous,NA,,6660,N/A,N/A,N/A,N/A,N/A,
5/19/2008,White,2.4m,"KE, MWC",Continuous,Continuous,NA,,6120,N/A,N/A,N/A,N/A,N/A,
5/20/2008,White,2.4m,"KE, TR",Continuous,Continuous,NA,,5870,N/A,N/A,N/A,N/A,N/A,
9/2/2008,White,1.5m,"KE, TR",Continuous,Continuous,NA,,229,6,Small,Small,10.4,Cloudy,
9/3/2008,White,1.5m,"KE, TR",Continuous,Continuous,2,,217,6,Small,Small,10.9,Cloudy,
9/4/2008,White,1.5m,"KE, TR",Continuous,Continuous,NA,,209,5.5,Small,Small,11.5,Cloudy,
9/6/2008,White,1.5m,TR,Continuous,Continuous,NA,,221,6,Small,Small,10.6,Cloudy,
9/7/2008,White,1.5m,KE,Continuous,Continuous,NA,,218,6,Small,Small,12,Cloudy,
9/8/2008,White,1.5m,KE,Continuous,Continuous,NA,,208,6,Small,Small,9.9,Cloudy,
9/9/2008,White,1.5m,KE,Continuous,Continuous,NA,,200,6,Small,Small,10.2,Cloudy,
9/10/2008,White,1.5m,KE,Continuous,Continuous,NA,,191,6,Small,Small,9.1,Cloudy,
9/11/2008,White,1.5m,TR,Continuous,Continuous,NA,,182,6.5,Small,Small,10.3,Cloudy,
9/12/2008,White,1.5m,TR,Continuous,Continuous,NA,,187,6.5,Small,Small,8.8,Cloudy,
9/13/2008,White,1.5m,KE,Continuous,Continuous,2,,189,6,Small,Small,11.6,Cloudy,
9/14/2008,White,1.5m,KE,Continuous,Continuous,NA,,180,6,Small,Small,12,Cloudy,
9/17/2008,White,1.5m,MWC,Continuous,Continuous,1,,173,6,Small,Small,9.6,Cloudy,
9/18/2008,White,1.5m,"KE, TR",Continuous,Continuous,NA,,178,6,Small,Small,10.3,Cloudy,
9/19/2008,White,1.5m,MWC,Continuous,Continuous,2,,175,6.3,Small,Small,10.2,Cloudy,
9/21/2008,White,1.5m,KE,Continuous,Continuous,NA,,180,6,Small,Small,10.5,Cloudy,
9/22/2008,White,1.5m,"KE, MWC",Continuous,Continuous,2,,180,6.25,Small,Small,9.5,Cloudy,
9/23/2008,White,1.5m,"KE, MWC",Continuous,Continuous,6,,152,6,Small,Small,7.3,Cloudy,
9/26/2008,White,1.5m,MWC,Continuous,Continuous,6,,150,5,Small,Small,8.7,Cloudy,
9/27/2008,White,1.5m,"KE, MWC",Continuous,Continuous,2,,131,5,Small,Small,8.5,Clear,
9/28/2008,White,1.5m,KE,Continuous,Continuous,2,,124,5,Small,Small,8.3,Clear,
9/29/2008,White,1.5m,MWC,Continuous,Continuous,2,,122,5.25,Small,Small,8,Clear,
9/30/2008,White,1.5m,"MC, MWC, TR",Continuous,Continuous,NA,,122,5.25,Small,Small,8,Clear,
10/1/2008,White,1.5m,"KE, TR",Continuous,Continuous,2,,128,5.25,Small,Small,8.1,Clear,
10/2/2008,White,1.5m,KE,Continuous,Continuous,NA,,143,5.25,Small,Small,8.9,Clear,
10/3/2008,White,1.5m,TR,Continuous,Continuous,1,,144,5.75,Small,Small,8.5,Clear,
10/6/2008,White,1.5m,TR,Continuous,Continuous,1,,205,6.5,Small,Small,7.3,Clear,
10/11/2008,White,1.5m,MWC,Continuous,Continuous,9,,184,6,Small,Small,3.4,Clear,
10/13/2008,White,1.5m,"KE, MC",Continuous,Continuous,2,,222,6,Small,Small,7.5,Clear,
10/24/2008,White,1.5m,"MC, BH",Continuous,Continuous,15,,210,5.5,Small,Small,4,Clear,
12/2/2008,White,1.5m,MWC,Continuous,Continuous,1,,570,6.5,Small,Small,5.3,Clear,
12/4/2008,White,1.5m,"MWC, TR",Continuous,Continuous,1,,467,6,Small,Large,2.8,Clear,
7/28/2010,White,1.5m,"MWC, BI",Continuous,Continuous,NA,,1150,6,Small,Small,11,Cloudy,
7/29/2010,White,1.5m,"MWC, BI",Continuous,Continuous,1,,1050,6,Small,Small,10.8,Cloudy,
7/30/2010,White,1.5m,"MWC, NO",Continuous,Continuous,NA,,866,6,Small,Small,10.1,Cloudy,
7/31/2010,White,1.5m,"MWC, LSO",Continuous,Continuous,NA,,854,6,Small,Small,10.2,Cloudy,
8/3/2010,White,1.5m,"MWC, BH",Continuous,Continuous,1,,871,6,Small,Small,11.5,Cloudy,
8/5/2010,White,1.5m,"MWC, NV, LSO",Continuous,Continuous,1,,886,6.5,Small,Small,11.6,Cloudy,
8/6/2010,White,1.5m,"MWC, BC",Continuous,Continuous,NA,,830,7,Small,Small,11.7,Cloudy,
8/7/2010,White,1.5m,MWC,Continuous,Continuous,2,,772,7,Small,Small,11.9,Cloudy,
8/8/2010,White,1.5m,"BI, MWC",Continuous,Continuous,1,,694,6,Small,Small,11.5,Cloudy,
8/9/2010,White,1.5m,"NO, BO",Continuous,Continuous,2,,628,6,Small,Small,11.6,Cloudy,Flows down
9/4/2010,White,1.5m,MWC,Continuous,Continuous,1,,263,6,Small,Small,11.4,Cloudy,
9/5/2010,White,1.5m,BI,Continuous,Continuous,1,,240,6,Medium,Medium,10.5,Cloudy,
9/12/2010,White,1.5m,BI,Continuous,Continuous,NA,,257,6,Small,Medium,10.6,Cloudy,Dead merganser in trap
9/13/2010,White,1.5m,NO,Continuous,Continuous,NA,,310,7,Medium,Medium,9.9,Cloudy,
9/20/2010,White,1.5m,"NO, BI",Continuous,Continuous,NA,,792,6,Medium,Medium,10.1,Cloudy,Raining. Flows up
9/21/2010,White,1.5m,"MWC, BI",Continuous,Continuous,NA,,681,6,Medium,Medium,8.8,Cloudy,
9/28/2010,White,1.5m,BI,Continuous,Continuous,NA,,691,6,Medium,Medium,12.3,Cloudy,2 sockeye adults in box
10/6/2010,White,1.5m,"MC, MWC",Continuous,Continuous,4,,255,6,Small,Small,7,Clear,
10/7/2010,White,1.5m,MWC,Continuous,Continuous,5,,245,6,Small,Small,6.2,Clear,
10/8/2010,White,1.5m,MWC,Continuous,Continuous,2,,245,6,Large,Small,6.5,Clear,
10/17/2010,White,1.5m,"BI, AH",Continuous,Continuous,NA,,325,6,Small,Small,3.8,Clear,
10/18/2010,White,1.5m,"AH, MC",Continuous,Continuous,1,,306,6,Small,Small,5.2,Clear,
10/19/2010,White,1.5m,"AH, MC",Continuous,Continuous,2,,292,6,Small,Small,5.1,Clear,
10/24/2010,White,1.5m,"AH, BI",Continuous,Continuous,2,,325,6,Large,Medium,7.4,Clear,
10/25/2010,White,1.5m,"AH, BI",Continuous,Continuous,1,,356,6,Small,Small,6.9,Clear,
10/31/2010,White,1.5m,"AH, BI",Continuous,Continuous,1,,325,6,Small,Small,6.1,Clear,
11/2/2010,White,1.5m,"AH, MC",Continuous,Continuous,NA,,1080,N/A,Medium,Medium,5.6,Cloudy,
11/16/2010,White,1.5m,"AH, MC",Continuous,Continuous,NA,,990,6,Medium,Small,5.4,Clear,
3/10/2015,White,1.5 m,CK,Continuous,Continuous,NA,,458,6,S,S,3.2,Clear,
3/11/2015,White,1.5 m,CK,Continuous,Continuous,NA,,481,6,S,S,3.6,Clear,
3/12/2015,White,1.5 m,CK,Continuous,Continuous,NA,,569,6,S,S,6.3,Clear,
3/13/2015,White,1.5 m,,Continuous,Continuous,NA,not checked,593,N/A,N/A,N/A,N/A,N/A,Trap not checked
3/14/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,1100,5.75,S,S,4.8,Clear,
3/16/2015,White,1.5 m,"KS,BI",Continuous,Continuous,1,,1190,5,S,S,2.9,Clear,
3/17/2015,White,1.5 m,"BI,KS",Continuous,Continuous,NA,,1030,5,S,S,3.9,Clear,
3/18/2015,White,1.5 m,"BI,KS",Continuous,Continuous,NA,,937,5,S,S,4.1,Clear,
3/19/2015,White,1.5 m,"JH,KS",Continuous,Continuous,NA,,877,5,S,S,4,Clear,
3/20/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,845,6,S,S,4.9,Clear,
3/21/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,953,6,S,S,4.8,Clear,
3/22/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,888,6,S,S,3.4,Clear,
3/23/2015,White,1.5 m,"KS,MC",Continuous,Continuous,2,,820,6,S,S,4,Clear,
3/24/2015,White,1.5 m,"KS,BI",Continuous,Continuous,1,,759,5,S,S,4.1,Clear,
3/25/2015,White,1.5 m,"KS,BI",Continuous,Continuous,NA,,738,5.5,S,S,4.3,Clear,
3/26/2015,White,1.5 m,"KS,JH",Continuous,Continuous,NA,,838,5.5,S,S,4.8,Clear,
3/27/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,908,6,S,S,4.8,Clear,
3/28/2015,White,1.5 m,"JH,MC",Continuous,Continuous,1,,1180,6,S,S,5.2,Clear,
3/29/2015,White,1.5 m,"KS,MC",Continuous,Continuous,NA,,1040,6,S,S,4.8,Clear,
3/30/2015,White,1.5 m,"KS,BI",Continuous,Continuous,NA,,1000,6,S,S,5,Clear,
3/31/2015,White,1.5 m,"KS,BI",Continuous,Continuous,1,,1070,5.5,S,S,4.9,Clear,
4/1/2015,White,1.5 m,"KS,JH",Continuous,Continuous,NA,,955,4.5,S,S,3.7,Clear,
4/2/2015,White,1.5 m,"MC,JH",Continuous,Continuous,NA,,859,5,S,S,3.6,Clear,
4/3/2015,White,1.5 m,"MC,JH",Continuous,Continuous,NA,,789,6,S,S,3.5,Clear,
4/4/2015,White,1.5 m,"MC,JH",Continuous,Continuous,1,,726,6,S,S,3.8,Clear,
4/5/2015,White,1.5 m,"MC,JH",Continuous,Continuous,NA,,678,5.5,S,S,3.5,Clear,
4/6/2015,White,1.5 m,"KS,MC",Continuous,Continuous,NA,,630,5.5,S,S,3.6,Clear,
4/7/2015,White,1.5 m,BI,Continuous,Continuous,1,,595,5,S,S,3.6,Clear,
4/21/2015,White,1.5 m,"KS, BI",Continuous,Continuous,2,,881,5,S,S,6.1,Clear,
4/22/2015,White,1.5 m,"MC,JH",Continuous,Continuous,1,,951,5,S,S,5,Clear,
4/23/2015,White,1.5 m,"MC,JH",Continuous,Continuous,NA,,809,6,S,S,4.2,Clear,
4/24/2015,White,1.5 m,"MC,JH",Continuous,Continuous,NA,,729,5.5,S,S,4.5,Clear,
4/25/2015,White,1.5 m,"MC,JH",Continuous,Continuous,NA,,654,6,S,S,3.5,Clear,
4/29/2015,White,1.5 m,"BI,KS",Continuous,Continuous,NA,,783,5,S,S,6.1,Clear,
5/3/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,840,6.5,S,S,6.2,Clear,
5/4/2015,White,1.5 m,"KS, MC",Continuous,Continuous,1,,914,5.5,S,S,6.5,Clear,
5/5/2015,White,1.5 m,"BI,KS",Continuous,Continuous,NA,,984,5.5,S,S,6.3,Cloudy,
5/6/2015,White,1.5 m,"BI,KS",Continuous,Continuous,NA,,809,5,S,S,4.1,Clear,
5/7/2015,White,1.5 m,"JH,KS",Continuous,Continuous,1,,724,5,S,S,5.5,Clear,
5/8/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,744,6,S,S,7,Clear,
5/9/2015,White,1.5 m,"JH,MC",Continuous,Continuous,1,,827,6,S,S,7.2,Clear,
5/10/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,974,6.5,S,S,7.5,Clear,
5/11/2015,White,1.5 m,"KS, MC",Continuous,Continuous,NA,,1200,6,S,S,7.2,Cloudy,
5/13/2015,White,1.5 m,"BI,KS",Continuous,Continuous,NA,,1170,6,S,S,5.8,Clear,
5/14/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,1170,6,S,S,5.5,Clear,
5/15/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,1160,6,S,S,5.5,Clear,
5/16/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,1350,6,S,S,6.2,Clear,
5/17/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,1440,6,S,S,5.4,Clear,
5/18/2015,White,1.5 m,"JH, KS",Continuous,Continuous,NA,,1520,5.5,S,S,6.1,Clear,
5/19/2015,White,1.5 m,"KS, BI",Continuous,Continuous,NA,,1720,5,S,S,6.2,Cloudy,
5/20/2015,White,1.5 m,"KS, BI",Continuous,Continuous,NA,,1900,5.5,M,S,6.2,Cloudy,
5/21/2015,White,1.5 m,"KS, JH",Continuous,Continuous,NA,,1920,5.5,M,S,6.4,Cloudy,
5/22/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,1900,6,S,S,6.2,Cloudy,
5/23/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,2050,6,M,S,6.1,Cloudy,
5/24/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,2020,6,M,S,6.6,Cloudy,
5/25/2015,White,1.5 m,"KS, MC",Continuous,Continuous,NA,,1740,6,M,S,6.1,Cloudy,
5/27/2015,White,1.5 m,"JH,KS,MC",Continuous,Continuous,NA,,1390,6,S,S,6.4,Cloudy,
5/28/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,1640,6,S,S,6.9,Cloudy,
5/29/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,1950,6,S,S,7.2,Cloudy,
6/1/2015,White,1.5 m,"KS,BI",Continuous,Continuous,NA,,1440,5.5,S,S,7.6,Cloudy,
6/2/2015,White,1.5 m,"KS,BI",Continuous,Continuous,NA,,1450,5.5,S,S,7.6,Cloudy,
6/3/2015,White,1.5 m,"KS,JH,MC",Continuous,Continuous,NA,,1220,6,S,S,6.7,Cloudy,
6/4/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,1150,6,S,S,6.9,Cloudy,
6/5/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,1220,6,S,S,7.7,Cloudy,
6/6/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,1440,6,S,S,8.1,Cloudy,
6/7/2015,White,1.5 m,"KS,BI",Continuous,Continuous,NA,,1620,5,S,S,8.4,Cloudy,
6/8/2015,White,1.5 m,"KS,BI",Continuous,Continuous,NA,,1690,5.5,S,S,8.6,Cloudy,
6/9/2015,White,1.5 m,"KS,BI",Continuous,Continuous,NA,,1500,6,S,S,8.2,Cloudy,
6/10/2015,White,1.5 m,"KS,JH,MC",Continuous,Continuous,NA,,1290,5.5,S,S,8.1,Cloudy,
6/11/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,1180,5.5,S,S,8.6,Cloudy,
6/12/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,1040,5.5,S,S,8.1,Cloudy,
6/13/2015,White,1.5 m,"KS,JH",Continuous,Continuous,1,,770,5.5,S,S,7.4,Cloudy,
6/14/2015,White,1.5 m,"BI,KS",Continuous,Continuous,NA,moved,689,5.5,S,S,8.4,Cloudy,Moved trap further out
6/16/2015,White,1.5 m,"BI,KS",Continuous,Continuous,NA,,723,6,S,S,9.7,Cloudy,
6/17/2015,White,1.5 m,"KS,JH,MC",Continuous,Continuous,NA,,752,6,S,S,10.2,Cloudy,
6/18/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,708,5.5,S,S,10.4,Cloudy,
6/19/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,664,6,S,S,9.7,Cloudy,
6/20/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,591,6,S,S,8.6,Cloudy,
6/28/2015,White,1.5 m,"BI,KS",Continuous,Continuous,NA,,799,6,S,S,12.7,Cloudy,
6/29/2015,White,1.5 m,"BI,KS",Continuous,Continuous,NA,,920,6,S,S,12.4,Cloudy,
6/30/2015,White,1.5 m,"BI,KS",Continuous,Continuous,NA,,809,7,S,S,12.6,Cloudy,
7/25/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,265,5.5,S,S,12.8,Cloudy,
7/26/2015,White,1.5 m,"KS, BI",Continuous,Continuous,1,,238,6,S,S,11.6,Cloudy,
7/27/2015,White,1.5 m,"KS, BI",Continuous,Continuous,2,,216,6.5,S,S,10.7,Cloudy,
7/28/2015,White,1.5 m,"KS, BI, BH",Continuous,Continuous,1,,205,6.5,S,S,13.7,Cloudy,
7/30/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,222,6.5,S,S,12.8,Cloudy,
7/31/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,232,6.5,S,S,13.1,Cloudy,
8/1/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,237,6.5,S,S,13.2,Cloudy,
8/2/2015,White,1.5 m,"BI, JH",Continuous,Continuous,NA,,235,6,S,S,13.5,Cloudy,
8/3/2015,White,1.5 m,"KS, BI",Continuous,Continuous,NA,,236,6.5,S,S,13.8,Cloudy,
8/4/2015,White,1.5 m,"KS, BI",Continuous,Continuous,1,,228,6,S,S,12.5,Cloudy,
8/5/2015,White,1.5 m,"JH,MC,KS",Continuous,Continuous,NA,,218,6,S,S,12.8,Cloudy,
8/6/2015,White,1.5 m,"MC, KS",Continuous,Continuous,NA,,209,6,S,S,11.7,Cloudy,
8/7/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,202,6,S,S,12,Cloudy,
8/8/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,210,6,S,S,12.6,Cloudy,
8/9/2015,White,1.5 m,"JH,MC",Continuous,Continuous,NA,,212,6,S,S,13,Cloudy,
8/11/2015,White,1.5 m,"BI, JH",Continuous,Continuous,NA,,225,6,S,S,13.3,Cloudy,
8/12/2015,White,1.5 m,"KS, MC",Continuous,Continuous,NA,,230,6,S,S,12.8,Cloudy,
8/13/2015,White,1.5 m,"KS, MC",Continuous,Continuous,NA,,245,6,S,S,13.3,Cloudy,
8/14/2015,White,1.5 m,"KS, MC",Continuous,Continuous,NA,,243,6,S,S,14.2,Cloudy,
8/16/2015,White,1.5 m,"BI, JH",Continuous,Continuous,NA,,197,6.5,S,S,11.8,Cloudy,
8/17/2015,White,1.5 m,"BI, JH",Continuous,Continuous,NA,,192,6.25,S,S,13.8,Cloudy,
8/18/2015,White,1.5 m,"BI, JH",Continuous,Continuous,NA,,197,6,S,S,12.2,Cloudy,
8/19/2015,White,1.5 m,"KS, MC",Continuous,Continuous,NA,,216,6,S,S,12.7,Cloudy,
8/20/2015,White,1.5 m,"KS, MC",Continuous,Continuous,NA,,224,6,S,S,13.2,Cloudy,
8/21/2015,White,1.5 m,"KS, MC",Continuous,Continuous,NA,,212,6,S,S,13.1,Cloudy,
8/22/2015,White,1.5 m,"KS, MC",Continuous,Continuous,1,,171,6,S,S,12,Cloudy,
8/23/2015,White,1.5 m,BI,Continuous,Continuous,NA,,159,6,S,S,13,Cloudy,
8/24/2015,White,1.5 m,"BI,JH",Continuous,Continuous,NA,,157,6,S,S,11.7,Cloudy,
8/25/2015,White,1.5 m,"BH, JH",Continuous,Continuous,NA,,153,6,S,S,11.6,Cloudy,
8/26/2015,White,1.5 m,"BI, KS",Continuous,Continuous,NA,,155,6,S,S,12.3,Cloudy,
8/27/2015,White,1.5 m,"MC, TJ",Continuous,Continuous,NA,,171,6,S,S,12.4,Cloudy,
8/28/2015,White,1.5 m,"KS, MC",Continuous,Continuous,NA,,180,6,S,S,13.2,Cloudy,
9/1/2015,White,1.5 m,BI,Continuous,Continuous,NA,,362,5,S,S,10.3,Cloudy,
9/6/2015,White,1.5 m,"JH,BI",Continuous,Continuous,8,,145,4.5,S,S,9.5,Clear,
